,T_004,T_005,T_010,T_011,T_018,T_019,T_025,T_026,T_031,T_032,T_038,T_039,T_042,T_043,T_045,T_046,T_048,T_049,T_051,T_052,T_053,T_054,T_056,T_057,T_059,T_060,T_061,T_062,T_063,T_064,T_066,T_067,T_069,T_070,T_071,T_072,T_074,T_075,T_077,T_078,T_080,T_081,T_082,T_083,T_084,T_085,T_087,T_088,T_090,T_091,T_093,T_094,T_096,T_097,T_098,T_099,T_101,T_102
hsa-miR-708-3p,4.816819258,1.791685151,6.293926094,0,5.585735878,1.597339008,3.570800849,1.472407617,2.278835746,0,1.361258198,2.077137868,0,4.139681769,6.340176479,1.22138164,2.584376567,0,1.553867246,2.556080722,1.861734921,2.908672613,1.368447049,0.765577113,0.297921067,3.440273079,2.384137695,3.809955532,2.134897332,4.329483599,8.004711629,1.402556183,16.2873722,3.155645731,1.168515447,1.092549561,2.952977762,2.247731471,1.428019508,1.615262595,1.204780293,2.193625989,0.581963227,1.901590529,68.93425832,4.945527391,3.382964426,1.28668525,2.089754574,1.823035368,2.46401709,0,3.199055265,2.85696353,2.235865887,1.496161547,0,1.470573429
hsa-miR-708-5p,165.2169006,34.19132497,240.9674562,33.43384516,212.2579634,27.68720948,75.93903138,12.88356664,6.38074009,10.0122522,6.352538259,34.51244457,56.057141,84.7967072,134.6068237,37.25214003,10.82976847,28.13759938,5.179557485,51.65413126,24.04740939,31.16434943,11.49495521,8.804136794,5.064658133,38.03413015,51.89005571,53.33937744,44.47702775,40.04772329,276.4293749,15.77875706,337.8889396,23.49202933,16.12551317,7.0332878,43.97369058,28.09664339,31.41642918,13.38360436,12.95138815,24.49549021,6.983558729,14.95917882,1307.647829,60.891806,26.38712252,12.65240496,6.96584858,19.14187137,104.7207263,23.44325702,52.94436463,44.42117488,6.707597662,53.26335107,35.53356366,19.11745457
hsa-miR-7106-3p,0,0,0,0,0,0,1.19026695,0,0,1.540346493,0,0.79889918,0,0,0,0,1.599852161,0.332989342,0,0,0,0,0,0,0,0,0,1.120575156,1.067448666,0,0.266823721,0,0,0,0,1.775393037,0.962927531,0,0,0,0,0,1.163926455,2.02836323,1.402052712,0,0,0,0,0,1.540010681,0.545192024,0.799763816,0,0,0,0,0
hsa-miR-7106-5p,1.445045778,1.642378055,0.899132299,1.555062566,2.351888791,0,0,0,0.683650724,2.310519739,0,0,2.622556304,1.335381216,0.650274511,2.035636067,1.845983262,1.498452038,0,0,2.016879498,1.454336307,0,1.531154225,0,0,1.402433938,0,0,0,0,1.051917137,0.88840212,0,0,1.843677384,1.797464725,2.247731471,3.42724682,2.538269792,0,1.340549216,2.133865167,1.267727019,1.402052712,0.309095462,1.35318577,0.643342625,0,0,0,1.090384047,0.879740198,1.382401708,0,0,1.837942948,2.205860143
hsa-miR-7107-3p,2.769671074,2.239606439,2.697396897,1.555062566,1.469930494,2.662231681,2.261507204,3.865069993,2.278835746,5.699282023,3.403145496,4.793395079,5.900751684,4.139681769,2.275960787,1.628508854,3.938097626,1.997936051,2.762430659,3.088597539,11.3255541,3.947484261,1.368447049,0,5.362579199,4.204778207,2.103650907,1.79292025,2.846529776,2.597690159,4.536003257,3.155751412,1.18453616,2.805018428,1.168515447,4.301913897,2.567806749,2.247731471,0,2.99977339,3.463743341,4.75285631,2.909816137,3.296090249,3.505131779,0.927286386,4.059557311,4.717845917,1.393169716,3.646070737,2.46401709,3.816344166,2.319315067,3.594244441,3.726443146,3.291555403,1.225295299,2.205860143
hsa-miR-7107-5p,1.445045778,2.687527727,2.697396897,0.777531283,2.64587489,0,2.380533899,2.208611425,2.278835746,1.540346493,0,2.077137868,2.294736766,1.201843094,0,0,1.353721059,1.331957367,2.589778743,2.236570632,2.016879498,1.246573977,0,1.531154225,0,2.484641668,0,1.344690188,1.423264888,0,3.201884652,0,3.257474439,0,1.402218536,2.048530427,2.0542454,1.123865735,3.42724682,0,1.807170439,1.584285437,2.32785291,1.901590529,1.285214986,0,2.706371541,1.930027875,0,0,1.848012818,2.725960118,1.679504014,1.290241594,0,0,1.837942948,2.205860143
hsa-miR-7108-3p,0,0,0,0.777531283,0,0,0,0,1.139417873,0,0,0,0.983458614,0,0,0,1.353721059,0,0,1.704053815,1.551445767,0,0,2.296731338,0.297921067,0,0,0.224115031,0,1.0823709,0.800471163,0,0,0,0.934812358,1.229118256,1.412293712,0,4.284058525,0,2.409560585,1.584285437,1.745889682,0,1.402052712,0,2.706371541,1.28668525,0,0,0,0,1.039692961,1.19808148,0,0,1.684781035,0
hsa-miR-7108-5p,1.565466259,0,1.798264598,0,2.64587489,3.727124353,0,0,0,0,2.268763664,0,0,0,0,0,1.353721059,0,0,0,0,0,0,1.148365669,0,0,1.402433938,0,0,0,0,0,0,0.701254607,0,0.819412171,0.641951687,0,53.97913741,0,4.517926097,0,0.581963227,0,0,0,0,0,1.393169716,0,0,0,1.039692961,0,0,1.795393856,0,0
hsa-miR-7109-3p,1.204204815,1.194456767,0,0.388765641,0,0,2.023453814,0,2.506719321,0,0,0,0.983458614,1.335381216,0,2.035636067,1.353721059,0,0,0,0,0,0,0,0,0,1.82316412,0,1.067448666,0,0,0.350639046,0,0,0,1.160833909,1.669074387,0,0,0,0,0,0.969938712,0,2.453592245,0,0,0,0,0,0,0,1.919433159,0,0,0,1.531619123,1.617630771
hsa-miR-7109-5p,1.68588674,1.493070959,1.798264598,3.110125131,2.351888791,0,0,0.736203808,3.646137194,1.540346493,0,0.958679016,0.327819538,0.801228729,1.625686277,0,2.461311017,3.329893418,2.762430659,2.982094176,3.568325265,0,4.105341146,2.296731338,0,1.529010257,0,1.344690188,0,0,2.134589768,0,0,0,0.701109268,2.321667817,4.365271474,4.495462942,3.42724682,3.230525189,1.807170439,0,2.32785291,2.66222674,4.556671313,0.618190924,0,0,0,0,2.926020295,0.545192024,3.518960791,0,11.92461807,0,1.684781035,2.647032171
hsa-miR-711,1.68588674,1.493070959,0,0,0,0,1.428320339,0,0,0.770173246,0,0,0,2.53722431,0,0,1.230655508,1.83144138,1.726519162,0,0,1.662098636,0,0,0,0,1.402433938,0,2.134897332,0,0,0,1.4806702,0,0,0.887696518,1.283903375,1.123865735,0,0,0,1.462417326,1.163926455,1.648045125,1.16837726,0,3.382964426,1.930027875,0,0,0,1.090384047,1.199645724,1.290241594,0,0,0,1.0294014
hsa-miR-7110-3p,1.68588674,1.493070959,1.798264598,2.332593849,3.233847088,0,0,0,0,3.080692985,2.722516397,1.59779836,3.933834456,2.403686188,2.275960787,3.053454101,1.969048813,2.663914734,2.417126826,1.810557178,2.172024074,2.700910284,3.010583507,2.296731338,0,1.720136539,1.542677332,0,0,0,0,0.701278092,1.18453616,0,2.337030894,2.321667817,2.311026075,3.371597206,5.426474131,2.538269792,1.355377829,2.43736221,1.745889682,2.281908634,1.986241342,2.781859157,3.382964426,1.072237708,0,0,2.618018158,1.635576071,2.879149738,2.580483188,4.471731775,0.598464619,1.684781035,1.617630771
hsa-miR-7110-5p,1.565466259,2.836834823,1.798264598,0,2.939860989,8.785364546,0,2.024560473,2.050952172,1.694381142,1.588134565,0.79889918,0,3.471991161,1.137980394,1.628508854,2.830507669,2.663914734,2.417126826,3.088597539,2.016879498,1.662098636,3.010583507,2.296731338,2.979210666,0.955631411,1.402433938,0.896460125,0,0.86589672,2.401413489,2.103834275,0.88840212,2.454391124,1.635921626,2.321667817,2.824587424,6.743194413,5.997681935,2.307517992,2.258963049,2.071757879,4.65570582,1.394499721,23.36754519,3.090954619,2.029778655,1.930027875,2.089754574,5.469106105,2.156014954,1.635576071,1.519551251,1.751042163,0,2.992323094,0,2.352917486
hsa-miR-7111-3p,1.204204815,0,1.798264598,1.555062566,1.469930494,0,0,0,0,0,0,1.438018524,1.63909769,2.003071824,1.950823532,1.017818034,1.353721059,0,1.208563413,0,0,0,0,0.765577113,0,0.573378846,1.682920726,0,0,0,0,2.103834275,0,0,2.804437073,1.570539994,1.54068405,0,2.856039017,0.923007197,1.505975366,1.706153547,2.521840652,1.901590529,1.635728164,1.54547731,1.35318577,1.501132792,0,0,1.69401175,0,1.839456777,1.105921366,0,0,2.144266772,1.911745457
hsa-miR-7111-5p,0,0,0,0,0,0,1.547347034,0,0,0,0,0,0,0,0,0,1.47678661,0,0,0,0,0,0,0,0,0,0,0,0.711632444,0,0,0,0,0,0,0.955980866,0,0,0,0,0,0.974944884,2.133865167,1.267727019,1.285214986,0,0,2.144475417,0,0,0,0,0.799763816,0.921601139,0,0,0,0
hsa-miR-7113-3p,0,0,0,0,1.469930494,0,0,0,0,1.694381142,0,2.077137868,0,0,0,0.814254427,1.353721059,1.331957367,0,0,0,0,0,0,0,0,0,0,0,0,0,1.051917137,0,0,0,1.433971299,1.219708206,0,0,0,0,0,1.55190194,0,2.570429971,0,0,0,0,0,1.848012818,1.090384047,1.199645724,1.105921366,0,0,0,0
hsa-miR-7113-5p,0,0,0,0,0,0,1.19026695,0,0.227883575,0,0,0.79889918,0,0.934766851,0,0,1.47678661,0,0,0,0,0,0,0,0,0,0,0.672345094,1.067448666,0,1.600942326,0,0,0,0,1.365686951,1.091317869,0,0,0,0,0,1.745889682,0,2.336754519,0,0,0,0,0,1.540010681,0,1.599527632,1.19808148,0,0,0,1.470573429
hsa-miR-7114-3p,0,2.538220631,1.348698449,0,2.64587489,1.597339008,1.547347034,0,0,0,0.680629099,1.757578196,0,1.201843094,0,0.203563607,0,0,0,1.917060542,2.482313228,2.077623295,4.105341146,0,1.191684266,0,1.121947151,0,2.134897332,1.29884508,0,0,0.88840212,3.506273034,0,1.98024608,1.669074387,5.619328677,0,0,1.807170439,1.949889768,0,1.774817827,4.439833587,0,0,3.645608209,1.393169716,0.911517684,0.462003204,0,0,0,0,1.196929238,0,1.617630771
hsa-miR-7114-5p,0,0,0,0.777531283,0,0,0,2.024560473,0.683650724,0,0,2.077137868,1.966917228,1.335381216,0,0,1.722917712,0,0,2.236570632,0,0,0,0,0,0,1.402433938,0,0,0,0,0,0,0,0,1.092549561,1.348098543,0,0,0,0,1.584285437,1.163926455,1.774817827,1.16837726,0,1.35318577,1.072237708,0,0,1.232008545,0,1.599527632,1.566721936,0,0,1.531619123,1.323516086
hsa-miR-7151-5p,0,0,0.44956615,0,0.881958297,0,1.428320339,1.840509521,0,1.540346493,0,0,0,1.73599558,1.625686277,0,1.47678661,0.998968025,0.345303832,0,0,0,0,0,0,0,0,0,1.067448666,0,0,0,0,0,0,0,1.54068405,0,0,2.076766193,0,1.584285437,1.939877425,1.521272423,1.869403616,1.236381848,1.35318577,0.428895083,0,0,0,0,1.199645724,0,0,0,0,1.617630771
hsa-miR-7152-3p,2.047148185,0,0,0,0,0,1.666373729,0,0,1.848415791,0,1.118458852,0,0.667690608,0,0,0,0.499484013,1.553867246,0,0,0,0,0.765577113,0.297921067,0,0,0,1.423264888,2.1647418,0,0,0,0,0,1.502255647,1.476488881,0,3.42724682,0,1.957767976,2.071757879,0,0,1.285214986,0,0.676592885,1.28668525,0,1.823035368,1.540010681,0,1.039692961,1.105921366,0,0,0,1.470573429
hsa-miR-7152-5p,0,0,0.44956615,0,1.175944395,0,2.023453814,2.392662377,1.595185022,1.848415791,0,1.917358032,0,0.934766851,0,0,1.47678661,1.331957367,1.035911497,0,0,0,0,0,0,0,0,0,1.77908111,0,0,0,0,0,0,1.775393037,1.669074387,0,0,0,1.807170439,2.193625989,1.357914197,1.267727019,2.336754519,0,2.706371541,1.715580333,0,0,1.232008545,3.271152142,1.599527632,0.921601139,0,0,0,1.764688114
hsa-miR-7153-5p,0,0,0,0,0,0,1.309293644,0,0,1.694381142,0,0,0,0,0,0,0,0.832473354,0,0,0,0,0,0,0,0,0,0,1.067448666,0,0,0,0,0,0,1.365686951,1.54068405,0,0,0,0,1.340549216,0,1.774817827,1.285214986,0,0.676592885,1.715580333,0,0,0,2.180768095,1.279622106,1.751042163,0,0,0,0
hsa-miR-7155-3p,1.204204815,0,0,0,0,0,0,0,0,0,0,0,0,1.468919337,0,0,0,0,0,0,0,0.20776233,0,1.913942781,0,0,0,0,0,0,0,0,0.29613404,0,0,0,0.770342025,0,3.998454623,0,1.505975366,0,0,0,3.621969505,0,0,0,0,0,0,0,0,1.382401708,0,0,0,0.441172029
hsa-miR-7155-5p,1.204204815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61069082,1.47678661,0,0,0,1.861734921,0,0,0,0,0,0,0,0,0,0,1.051917137,0,0,0,1.570539994,0,0,0,0,1.807170439,1.828021658,0.77595097,0,0,0,0.676592885,1.28668525,0,0,0,0,0,0,0,0,0,0
hsa-miR-7156-5p,1.324625296,0,1.798264598,0,0.881958297,0,0,0,0,1.848415791,0,0,0,0,1.788254904,0,1.599852161,0.832473354,0.345303832,0,0,0,0,0,0,0,1.402433938,0,0,0,0,0,0,0,0,1.433971299,1.283903375,0,0,0.923007197,0,0,1.163926455,0,0,0.309095462,0,0,0,0,0,0.545192024,1.119669343,0,0,0,0,0
hsa-miR-7157-3p,0,0,0,0,0,0,1.19026695,0,0,0,0,0,0,0,0,0,1.230655508,0,0,0,0,0,0,0,0,0,0,0,0.711632444,0,0,0,0,0,0,0.682843476,1.54068405,0,0,0,1.656572902,1.462417326,1.55190194,0,0,0,0.676592885,0.428895083,0,0,0,0,0.879740198,0,0,0,0,0
hsa-miR-7157-5p,0,0.895842576,0.44956615,0,4.115805384,0,0,0,0,0,0.907505466,0,3.27819538,0,1.950823532,0,0,0,0,1.171536998,3.723469842,0,0,0,0,0,0,0,0,0,0,0,0,0,1.635921626,1.092549561,1.283903375,1.123865735,0,1.384510795,1.505975366,1.340549216,0,0,18.4603607,1.54547731,0.676592885,1.072237708,0,0,0,0,1.679504014,1.013761253,0,0.299232309,1.684781035,0
hsa-miR-7158-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.024265214,0.641951687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.799763816,0,0,0,0,0
hsa-miR-7158-5p,1.445045778,0.895842576,1.348698449,0.388765641,1.469930494,1.33111584,4.403987713,2.760764281,1.823068597,1.386311843,3.630021862,1.757578196,1.966917228,4.27321989,4.226784319,4.885526561,1.47678661,2.330925393,1.899171078,2.343073995,6.826361376,1.246573977,4.652719966,4.593462675,12.21476373,3.822525643,5.469492359,5.826990813,5.33724333,3.896535239,3.735532094,2.805112366,3.257474439,4.207527641,1.869624715,1.502255647,7.831810586,6.743194413,3.998454623,2.99977339,1.656572902,2.802966542,2.133865167,3.422862951,1.16837726,1.54547731,1.35318577,1.715580333,2.089754574,0.911517684,1.69401175,1.635576071,3.838866318,2.119682619,1.863221573,1.795393856,5.97331458,4.705834971
hsa-miR-7159-3p,1.204204815,0.74653548,0.899132299,0,1.175944395,2.928454849,0,4.049120946,1.367301448,1.694381142,1.588134565,2.716257212,0,0,0,2.239199674,1.230655508,0.998968025,0,2.662584086,9.308674604,2.700910284,0.54737882,0,0.8937632,0,1.542677332,0,0,2.597690159,0,0.701278092,1.4806702,1.402509214,0.233703089,3.209364336,1.283903375,1.123865735,0,0,1.505975366,1.706153547,0.969938712,2.02836323,1.518890438,0,0,1.930027875,0,0,0.462003204,1.635576071,0,1.843202277,0.372644315,1.196929238,0,0
hsa-miR-7159-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975411766,0,1.230655508,0,0,0,1.551445767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.502255647,1.219708206,0,0,2.538269792,1.505975366,2.071757879,1.745889682,1.901590529,0,1.54547731,2.029778655,1.715580333,0,0,0,0,0.879740198,1.013761253,0,0,0,0
hsa-miR-7160-3p,1.806307222,0,0.44956615,0,2.057902692,0,2.142480509,0,0,0,0,0,0,0,1.788254904,2.035636067,2.092114364,0,0,0,2.172024074,0,0,0,0,0,0,0,0.711632444,0,0,0.701278092,0,0,0,1.024265214,1.283903375,0,0,0.461503598,2.258963049,0.609340553,1.745889682,0,1.518890438,0,1.35318577,3.002265584,0,0,0,0,1.919433159,1.19808148,0,0,0,0
hsa-miR-7161-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934766851,1.300549021,0,0,0,0.345303832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.775393037,1.861659893,0,0,1.615262595,0,0,0,0,0.934701808,3.090954619,0,0,0,0,0,0,1.359598487,3.962884896,0,0,0,1.617630771
hsa-miR-7161-5p,0,0,0,0,1.763916593,0,0,0,0,0,0,1.59779836,0,0,0,0,1.845983262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641951687,0,0,0,0,1.462417326,0.581963227,0,0,0,1.35318577,0.643342625,0,0,0.616004273,0,0.799763816,2.211842733,0,0,0,0
hsa-miR-7162-3p,0,0,0,0,0,0,0,0,0,1.540346493,0,0,0,0,0,0,1.230655508,0.499484013,0,0,1.706590344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751127823,0.962927531,0,0,0,2.108365512,0,0.581963227,1.774817827,0,0,0,0,0,0,0,1.090384047,1.119669343,0,0,0,0,0
hsa-miR-7162-5p,1.68588674,1.493070959,0,0,0,0,1.904427119,0,0,1.848415791,0,1.757578196,0,0,0,0,1.230655508,0.998968025,0,0,0,0,0,0,0,0,0,0,3.55816222,0,0,0,0,0,0,1.229118256,1.990050231,1.123865735,0,0,1.957767976,1.584285437,1.55190194,0,1.75256589,0,0.676592885,1.28668525,0,0,1.540010681,0.545192024,1.119669343,0,0,0,0,0
hsa-miR-718,4.93723974,2.239606439,5.394793795,3.887656414,2.057902692,2.662231681,1.785400424,1.656458569,2.734602896,1.694381142,0,1.278238688,2.294736766,2.804300553,1.625686277,3.867708527,1.599852161,1.498452038,3.107734491,2.662584086,1.241156614,0.831049318,2.736894098,1.531154225,4.468815999,2.102389104,1.542677332,2.465265344,3.202345998,1.73179344,1.334118605,3.155751412,0,1.753136517,1.402218536,1.775393037,2.375221243,4.495462942,7.996909246,5.307291382,4.066133488,2.3154941,3.685767107,2.408681336,1.635728164,1.854572772,2.706371541,2.5733705,4.179509148,1.823035368,4.466030976,1.090384047,2.47926783,2.85696353,4.471731775,0,1.99110486,1.617630771
hsa-miR-744-3p,4.575978295,2.538220631,4.046095346,2.72135949,2.939860989,1.33111584,0,3.496968089,2.278835746,1.848415791,2.041887298,2.556477376,4.91729307,2.804300553,1.950823532,1.83207246,2.707442118,3.329893418,2.24447491,3.088597539,2.327168651,2.493147954,2.189515278,1.148365669,1.191684266,3.058020514,2.804867876,2.913495406,0,2.597690159,3.735532094,3.857029504,2.9613404,2.454391124,2.804437073,2.79965825,2.888782593,1.123865735,1.428019508,3.692028788,4.819121171,1.340549216,1.357914197,1.521272423,1.75256589,2.163668234,5.412743081,2.358922958,2.089754574,3.646070737,2.156014954,1.090384047,2.879149738,4.147205124,4.09908746,4.78771695,2.756914422,3.823490914
hsa-miR-744-5p,107.6559104,62.70898029,97.1062883,108.0768483,39.68812335,22.89519245,20.23453814,35.3377828,30.536399,24.64554388,21.32637844,43.93945489,68.84210298,44.73527073,31.86345102,35.62363117,46.76490931,50.28139061,25.89778743,29.7144384,12.41156614,30.12553778,27.36894098,39.81000985,26.21705386,39.94539297,27.34746179,31.15198935,23.83968687,42.21246509,55.49933396,49.44010546,31.09407419,42.07527641,38.09360357,42.33629549,64.19516874,28.09664339,45.69662426,60.918475,69.5760619,38.99779536,17.07092134,31.31285737,12.26796123,79.74662918,90.66344661,57.47194117,112.1501621,42.84133116,47.12432685,86.14033974,23.35310343,66.72392244,50.67962678,48.77486643,49.62445959,31.9114434
hsa-miR-7515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.061163177,0,0,0,6.20578307,0.831049318,0,1.148365669,0,0,1.82316412,0,0,0,0,0,2.9613404,0,3.271843251,1.297402604,1.0271227,0,7.425701443,0,6.325096536,0,5.43165679,1.267727019,2.219916793,0,0,0,0,0,0,0,1.199645724,0,0,0,0,0
hsa-miR-758-3p,4.696398777,4.479212878,8.991322991,3.110125131,7.349652472,4.525793857,9.522135596,3.496968089,0.455767149,4.31297018,2.722516397,6.550973275,3.606014918,3.471991161,3.251372553,3.053454101,4.061163177,5.327829469,0.863259581,3.72761772,1.396301191,4.15524659,1.642136459,1.913942781,0.297921067,7.836177568,3.506084845,4.930530688,2.134897332,7.360122118,3.735532094,3.857029504,2.36907232,4.207527641,1.168515447,3.755639116,3.145563268,1.123865735,6.568889738,5.538043182,1.957767976,2.681098431,1.745889682,2.535454038,1.051539534,2.163668234,1.35318577,4.288950834,2.786339432,2.734553053,3.850026704,4.361536189,13.35605573,4.147205124,1.490577258,3.590787713,2.603752509,5.294064343
hsa-miR-758-5p,1.204204815,2.986141919,3.596529196,0,0.881958297,0.798669504,2.499560594,5.33747761,0.683650724,2.310519739,0.907505466,2.556477376,0,0.934766851,1.300549021,1.424945247,1.969048813,1.997936051,2.071822994,4.260134537,1.086012037,5.401820568,1.094757639,1.148365669,1.7875264,3.058020514,1.262190544,2.913495406,0,3.680061059,2.401413489,3.155751412,1.4806702,3.856900338,0.934812358,2.048530427,1.283903375,0,0.571207803,2.307517992,1.807170439,2.559230321,1.745889682,9.254407239,1.635728164,6.181909239,2.029778655,4.288950834,2.089754574,3.646070737,2.46401709,2.725960118,6.957945201,4.608005693,1.490577258,2.393858475,0,3.382318886
hsa-miR-759,0,0,0.44956615,0,0.881958297,1.064892672,0,2.024560473,0,1.694381142,0.680629099,1.438018524,0,1.602457459,0,0,1.353721059,0.832473354,0,1.065033634,2.637457805,0,0,0,0,0,0,0,0,0,0,0,0,1.402509214,0,0,1.0271227,0,0,0,0.602390146,1.218681105,0.77595097,0,1.402052712,0,3.382964426,0.643342625,0.696584858,0,2.156014954,5.451920237,0.959716579,1.013761253,0,1.196929238,0,0.588229371
hsa-miR-760,4.335137333,14.93070959,5.844359944,19.43828207,11.46545786,9.850257218,5.713281358,16.01243283,25.97872751,7.239628516,33.12394949,6.391193439,9.178947064,10.81658785,10.89209805,5.089090168,5.537949787,16.31647775,14.15745713,10.75683971,11.94613241,9.349304828,16.14767518,14.54596514,11.91684266,8.982935261,1.402433938,13.44690188,6.760508218,15.1531926,20.54542652,12.62300565,10.06855736,12.27195562,9.581826665,8.330690404,5.135613499,7.867060148,9.710532656,5.768794981,11.89720539,6.093405526,4.461718077,8.747316431,8.645991722,10.20015024,11.50207905,13.51019513,11.14535773,5.469106105,10.6260737,7.087496308,8.87737836,14.74561822,18.63221573,12.26852468,9.189714739,10.73518603
hsa-miR-761,11.92162766,19.85784376,5.844359944,11.2742036,2.057902692,23.16141562,6.427441527,26.68738805,3.874020769,11.09049475,7.713796457,36.90914211,0.983458614,1.068304973,4.87705883,46.20893872,9.968309617,22.80976991,28.31491425,35.35911666,118.9958904,49.44743443,4.652719966,7.655771125,47.07152853,28.28668976,7.853630054,26.89380375,4.981427108,27.05927249,7.204240466,8.064698053,6.514948879,7.012546069,2.103327804,41.38031463,3.53073428,16.85798603,1.142415607,22.84442812,1.957767976,20.35197446,58.58429823,37.27117436,1.285214986,35.54597812,19.62119367,99.2892118,2.089754574,7.292141474,22.94615915,43.07016987,3.039102501,23.68514926,27.57567928,11.07159545,1.531619123,11.02930071
hsa-miR-762,1.806307222,1.493070959,0,2.72135949,0,0,1.309293644,0.736203808,0,1.540346493,0,0,1.63909769,0.400614365,0,0,1.47678661,0.665978684,0,1.384543725,0,2.493147954,0,1.531154225,0,0,0,2.241150313,0.355816222,0,1.600942326,0,0.59226808,0,0.934812358,1.229118256,1.476488881,0,6.85449364,0,3.162548268,1.218681105,1.939877425,0,0,0,1.35318577,0.857790167,0,0,0,0.545192024,1.359598487,0.921601139,0,0,1.684781035,2.205860143
hsa-miR-764,1.68588674,0,0.44956615,1.166296924,0.587972198,2.662231681,1.428320339,2.208611425,0,3.080692985,0,1.438018524,3.27819538,1.602457459,1.788254904,2.035636067,2.461311017,0.499484013,0.863259581,1.171536998,4.188903572,0,0,0,1.489605333,0,1.682920726,2.241150313,1.423264888,1.0823709,1.334118605,1.753195229,0,1.402509214,0.934812358,2.867942598,0.706146856,0,0,3.922780587,0,3.656043315,1.745889682,0,0,3.090954619,4.059557311,1.28668525,1.393169716,0,2.002013886,4.906728213,1.519551251,0.921601139,0.372644315,0,0.306323825,0.735286714
hsa-miR-7641,2.769671074,3.434063206,6.743492243,3.110125131,57.91526148,4.259570689,3.689827543,2.576713329,2.506719321,2.618589038,3.17626913,2.077137868,5.572932146,3.204914918,4.226784319,3.664144921,3.815032076,2.330925393,4.143645988,4.04712781,2.792602381,3.324197272,1.915825868,3.445097006,4.468815999,0.955631411,3.786571633,2.241150313,6.048875774,4.545957779,3.468708373,2.454473321,2.07293828,4.207527641,28.74547999,4.097060854,5.07141833,3.371597206,176.7888151,7.384057576,59.63662449,3.656043315,4.267730335,3.803181057,4.439833587,5.872813777,4.736150196,5.575636084,2.089754574,2.734553053,4.312029908,8.177880355,14.95558336,3.594244441,0,2.393858475,17.76678183,3.676433571
hsa-miR-765,1.445045778,2.090299343,1.348698449,0.777531283,2.057902692,1.597339008,1.666373729,1.840509521,2.506719321,2.002450441,0,2.716257212,3.606014918,1.201843094,0,0,2.461311017,1.83144138,2.417126826,1.065033634,2.792602381,2.493147954,1.094757639,3.445097006,1.7875264,1.529010257,1.402433938,2.913495406,3.55816222,3.247112699,1.334118605,0,0.59226808,2.103763821,0,2.594805208,2.632001918,0,3.141642918,0,3.313145805,2.681098431,3.87975485,1.648045125,0.817864082,0,0.676592885,1.715580333,1.393169716,1.823035368,2.002013886,1.090384047,2.399291449,1.843202277,3.726443146,0,2.297428685,1.911745457
hsa-miR-766-3p,6.743546962,4.03129159,13.93655064,6.220250263,4.997763681,6.655579201,3.451774154,3.496968089,8.659575836,4.467004829,4.310650962,4.314055571,18.03007459,3.605529282,3.413941181,5.089090168,2.215179915,4.162366772,1.726519162,5.218664808,7.291795107,1.662098636,7.663303473,4.210674119,2.383368533,3.822525643,2.524381089,4.258185594,3.913978442,5.195380319,10.93977256,3.155751412,6.218814839,3.506273034,3.271843251,3.550786074,4.236881137,0,18.84985751,4.615035985,3.162548268,3.168570873,4.849693562,2.155135932,6.65975038,3.709145543,5.412743081,6.004531167,0.696584858,0.911517684,15.09210468,4.906728213,3.279031646,4.884486035,23.1039475,6.882343116,4.441695457,5.294064343
